,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.9342105263157895,0.9508928571428571,0.9815668202764977,0.9659863945578231,0.0,0.0,0.0,0.05
1,LSTM,128 layers,0.9517543859649122,0.9517543859649122,1.0,0.9752808988764045,0.0,0.0,0.0,0.05
2,LSTM,64 layers,0.9517543859649122,0.9517543859649122,1.0,0.9752808988764045,0.0,0.0,0.0,0.05
3,LSTM,32 layers,0.9517543859649122,0.9517543859649122,1.0,0.9752808988764045,0.0,0.0,0.0,0.05
4,CNN with Attention,"32 filters, kernel size 7",0.9342105263157895,0.9508928571428571,0.9815668202764977,0.9659863945578231,0.0,0.0,0.0,0.05
5,CNN with Attention,"32 filters, kernel size 5",0.9298245614035088,0.9527027027027027,0.9746543778801844,0.9635535307517085,0.08333333333333333,0.045454545454545456,0.05882352941176471,0.05
6,CNN with Attention,"32 filters, kernel size 3",0.9166666666666666,0.956221198156682,0.956221198156682,0.956221198156682,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.05
7,CNN with Attention,"64 filters, kernel size 7",0.9364035087719298,0.9510022271714922,0.9838709677419355,0.9671574178935447,0.0,0.0,0.0,0.05
8,CNN with Attention,"64 filters, kernel size 5",0.9320175438596491,0.952808988764045,0.9769585253456221,0.9647326507394767,0.09090909090909091,0.045454545454545456,0.060606060606060615,0.05
9,CNN with Attention,"64 filters, kernel size 3",0.9429824561403509,0.9513274336283186,0.9907834101382489,0.9706546275395034,0.0,0.0,0.0,0.05
10,CNN with Attention,"128 filters, kernel size 7",0.9385964912280702,0.9511111111111111,0.9861751152073732,0.9683257918552037,0.0,0.0,0.0,0.05
11,CNN with Attention,"128 filters, kernel size 5",0.918859649122807,0.954233409610984,0.9608294930875576,0.9575200918484501,0.10526315789473684,0.09090909090909091,0.0975609756097561,0.05
12,CNN with Attention,"128 filters, kernel size 3",0.9429824561403509,0.9513274336283186,0.9907834101382489,0.9706546275395034,0.0,0.0,0.0,0.05
13,CNN with Attention,"256 filters, kernel size 7",0.9429824561403509,0.9513274336283186,0.9907834101382489,0.9706546275395034,0.0,0.0,0.0,0.05
14,CNN with Attention,"256 filters, kernel size 5",0.9495614035087719,0.9516483516483516,0.9976958525345622,0.9741282339707538,0.0,0.0,0.0,0.05
15,CNN with Attention,"256 filters, kernel size 3",0.9407894736842105,0.9512195121951219,0.988479262672811,0.9694915254237287,0.0,0.0,0.0,0.05
16,RNN,256 units,0.9517543859649122,0.9517543859649122,1.0,0.9752808988764045,0.0,0.0,0.0,0.05
17,RNN,128 units,0.9429824561403509,0.9513274336283186,0.9907834101382489,0.9706546275395034,0.0,0.0,0.0,0.05
18,RNN,64 units,0.9517543859649122,0.9517543859649122,1.0,0.9752808988764045,0.0,0.0,0.0,0.05
19,RNN,32 units,0.8947368421052632,0.9509345794392523,0.9377880184331797,0.9443155452436195,0.03571428571428571,0.045454545454545456,0.04,0.05
20,CNN,"32 filters, kernel size 7",0.9473684210526315,0.9515418502202643,0.9953917050691244,0.972972972972973,0.0,0.0,0.0,0.05
21,CNN,"32 filters, kernel size 5",0.9013157894736842,0.9533799533799534,0.9423963133640553,0.947856315179606,0.07407407407407407,0.09090909090909091,0.08163265306122448,0.05
22,CNN,"32 filters, kernel size 3",0.9495614035087719,0.9516483516483516,0.9976958525345622,0.9741282339707538,0.0,0.0,0.0,0.05
23,CNN,"64 filters, kernel size 7",0.9210526315789473,0.9522727272727273,0.9654377880184332,0.9588100686498856,0.0625,0.045454545454545456,0.052631578947368425,0.05
24,CNN,"64 filters, kernel size 5",0.9342105263157895,0.954954954954955,0.9769585253456221,0.9658314350797267,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.05
25,CNN,"64 filters, kernel size 3",0.9210526315789473,0.954337899543379,0.9631336405529954,0.9587155963302753,0.1111111111111111,0.09090909090909091,0.09999999999999999,0.05
26,CNN,"128 filters, kernel size 7",0.8464912280701754,0.9527363184079602,0.8824884792626728,0.9162679425837321,0.05555555555555555,0.13636363636363635,0.07894736842105263,0.05
27,CNN,"128 filters, kernel size 5",0.881578947368421,0.9545454545454546,0.9193548387096774,0.9366197183098591,0.07894736842105263,0.13636363636363635,0.09999999999999999,0.05
28,CNN,"128 filters, kernel size 3",0.9078947368421053,0.9495412844036697,0.9539170506912442,0.9517241379310345,0.0,0.0,0.0,0.05
29,CNN,"256 filters, kernel size 7",0.9100877192982456,0.953810623556582,0.9516129032258065,0.9527104959630911,0.08695652173913043,0.09090909090909091,0.08888888888888888,0.05
30,CNN,"256 filters, kernel size 5",0.9166666666666666,0.9541284403669725,0.9585253456221198,0.9563218390804599,0.1,0.09090909090909091,0.09523809523809525,0.05
31,CNN,"256 filters, kernel size 3",0.9254385964912281,0.9504504504504504,0.9723502304147466,0.9612756264236902,0.0,0.0,0.0,0.05
