,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.9303621169916435,0.9835526315789473,0.9373040752351097,0.9598715890850722,0.6363636363636364,0.875,0.7368421052631579,0.11
1,LSTM,128 layers,0.7409470752089137,0.9956140350877193,0.7115987460815048,0.829981718464351,0.29770992366412213,0.975,0.45614035087719296,0.11
2,LSTM,64 layers,0.6462395543175488,0.9948453608247423,0.6050156739811913,0.7524366471734893,0.23636363636363636,0.975,0.38048780487804873,0.11
3,LSTM,32 layers,0.7353760445682451,0.9552845528455285,0.7366771159874608,0.8318584070796461,0.25663716814159293,0.725,0.3790849673202614,0.11
4,CNN with Attention,"32 filters, kernel size 7",0.8189415041782729,0.9601449275362319,0.8307210031347962,0.8907563025210085,0.3493975903614458,0.725,0.4715447154471545,0.11
5,CNN with Attention,"32 filters, kernel size 5",0.7576601671309192,0.9566929133858267,0.7617554858934169,0.8481675392670157,0.2761904761904762,0.725,0.4,0.11
6,CNN with Attention,"32 filters, kernel size 3",0.841225626740947,0.9645390070921985,0.8526645768025078,0.9051580698835273,0.38961038961038963,0.75,0.5128205128205129,0.11
7,CNN with Attention,"64 filters, kernel size 7",0.7437325905292479,0.9558232931726908,0.7460815047021944,0.8380281690140845,0.2636363636363636,0.725,0.38666666666666666,0.11
8,CNN with Attention,"64 filters, kernel size 5",0.6991643454038997,0.9527896995708155,0.6959247648902821,0.8043478260869565,0.23015873015873015,0.725,0.3493975903614458,0.11
9,CNN with Attention,"64 filters, kernel size 3",0.6629526462395543,0.995,0.6238244514106583,0.7668593448940271,0.24528301886792453,0.975,0.39195979899497485,0.11
10,CNN with Attention,"128 filters, kernel size 7",0.7855153203342619,0.9583333333333334,0.7931034482758621,0.8679245283018867,0.30526315789473685,0.725,0.4296296296296297,0.11
11,CNN with Attention,"128 filters, kernel size 5",0.7743732590529248,0.9576923076923077,0.780564263322884,0.8601036269430051,0.29292929292929293,0.725,0.41726618705035967,0.11
12,CNN with Attention,"128 filters, kernel size 3",0.6629526462395543,0.9541284403669725,0.6520376175548589,0.7746741154562384,0.2127659574468085,0.75,0.33149171270718236,0.11
13,CNN with Attention,"256 filters, kernel size 7",0.7855153203342619,0.9583333333333334,0.7931034482758621,0.8679245283018867,0.30526315789473685,0.725,0.4296296296296297,0.11
14,CNN with Attention,"256 filters, kernel size 5",0.7743732590529248,0.9576923076923077,0.780564263322884,0.8601036269430051,0.29292929292929293,0.725,0.41726618705035967,0.11
15,CNN with Attention,"256 filters, kernel size 3",0.6768802228412256,0.9511111111111111,0.670846394984326,0.7867647058823528,0.21641791044776118,0.725,0.3333333333333333,0.11
16,CNN,"32 filters, kernel size 7",0.6629526462395543,0.995,0.6238244514106583,0.7668593448940271,0.24528301886792453,0.975,0.39195979899497485,0.11
17,CNN,"32 filters, kernel size 5",0.7158774373259053,0.9909502262443439,0.6865203761755486,0.8111111111111111,0.2753623188405797,0.95,0.42696629213483145,0.11
18,CNN,"32 filters, kernel size 3",0.7270194986072424,0.982532751091703,0.7053291536050157,0.8211678832116788,0.27692307692307694,0.9,0.42352941176470593,0.11
19,CNN,"64 filters, kernel size 7",0.7298050139275766,0.9549180327868853,0.7304075235109718,0.8277087033747781,0.25217391304347825,0.725,0.37419354838709673,0.11
20,CNN,"64 filters, kernel size 5",0.6434540389972145,0.9751243781094527,0.6144200626959248,0.7538461538461537,0.22151898734177214,0.875,0.3535353535353535,0.11
21,CNN,"64 filters, kernel size 3",0.7298050139275766,0.9911504424778761,0.7021943573667712,0.8220183486238533,0.2857142857142857,0.95,0.43930635838150284,0.11
22,CNN,"128 filters, kernel size 7",0.7576601671309192,0.9566929133858267,0.7617554858934169,0.8481675392670157,0.2761904761904762,0.725,0.4,0.11
23,CNN,"128 filters, kernel size 5",0.6573816155988857,0.9537037037037037,0.64576802507837,0.7700934579439253,0.2097902097902098,0.75,0.32786885245901637,0.11
24,CNN,"128 filters, kernel size 3",0.6545961002785515,0.9534883720930233,0.6426332288401254,0.7677902621722847,0.20833333333333334,0.75,0.32608695652173914,0.11
25,CNN,"256 filters, kernel size 7",0.7075208913649025,0.9533898305084746,0.7053291536050157,0.8108108108108109,0.23577235772357724,0.725,0.3558282208588957,0.11
26,CNN,"256 filters, kernel size 5",0.6991643454038997,0.9527896995708155,0.6959247648902821,0.8043478260869565,0.23015873015873015,0.725,0.3493975903614458,0.11
27,CNN,"256 filters, kernel size 3",0.7353760445682451,0.9628099173553719,0.7304075235109718,0.8306595365418896,0.26495726495726496,0.775,0.39490445859872614,0.11
