,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.5378151260504201,0.9465648854961832,0.5462555066079295,0.6927374301675978,0.037383177570093455,0.36363636363636365,0.06779661016949151,0.05
1,LSTM,128 layers,0.6722689075630253,0.9515151515151515,0.6916299559471366,0.8010204081632655,0.0410958904109589,0.2727272727272727,0.07142857142857142,0.05
2,LSTM,64 layers,0.5021008403361344,0.9357429718875502,0.513215859030837,0.662873399715505,0.02643171806167401,0.2727272727272727,0.04819277108433735,0.05
3,LSTM,32 layers,0.5063025210084033,0.9397590361445783,0.5154185022026432,0.6657183499288764,0.030837004405286344,0.3181818181818182,0.056224899598393566,0.05
4,CNN with Attention,"32 filters, kernel size 7",0.8361344537815126,0.9519230769230769,0.8722466960352423,0.9103448275862069,0.03333333333333333,0.09090909090909091,0.04878048780487805,0.05
5,CNN with Attention,"32 filters, kernel size 5",0.9180672268907563,0.9520697167755992,0.9625550660792952,0.9572836801752465,0.0,0.0,0.0,0.05
6,CNN with Attention,"32 filters, kernel size 3",0.8886554621848739,0.950561797752809,0.9317180616740088,0.9410456062291436,0.0,0.0,0.0,0.05
7,CNN with Attention,"64 filters, kernel size 7",0.9180672268907563,0.9540481400437637,0.960352422907489,0.9571899012074643,0.05263157894736842,0.045454545454545456,0.04878048780487805,0.05
8,CNN with Attention,"64 filters, kernel size 5",0.9054621848739496,0.955456570155902,0.9449339207048458,0.9501661129568106,0.07407407407407407,0.09090909090909091,0.08163265306122448,0.05
9,CNN with Attention,"64 filters, kernel size 3",0.9054621848739496,0.9514348785871964,0.9493392070484582,0.9503858875413451,0.0,0.0,0.0,0.05
10,CNN with Attention,"128 filters, kernel size 7",0.8886554621848739,0.9567198177676538,0.9251101321585903,0.9406494960806271,0.08108108108108109,0.13636363636363635,0.10169491525423728,0.05
11,CNN with Attention,"128 filters, kernel size 5",0.9369747899159664,0.9549356223175965,0.9801762114537445,0.967391304347826,0.1,0.045454545454545456,0.06250000000000001,0.05
12,CNN with Attention,"128 filters, kernel size 3",0.8382352941176471,0.9498806682577565,0.8766519823788547,0.9117983963344789,0.017543859649122806,0.045454545454545456,0.02531645569620253,0.05
13,CNN with Attention,"256 filters, kernel size 7",0.9180672268907563,0.9540481400437637,0.960352422907489,0.9571899012074643,0.05263157894736842,0.045454545454545456,0.04878048780487805,0.05
14,CNN with Attention,"256 filters, kernel size 5",0.9285714285714286,0.9525862068965517,0.973568281938326,0.9629629629629629,0.0,0.0,0.0,0.05
15,CNN with Attention,"256 filters, kernel size 3",0.9054621848739496,0.9514348785871964,0.9493392070484582,0.9503858875413451,0.0,0.0,0.0,0.05
16,RNN,256 units,0.9369747899159664,0.9549356223175965,0.9801762114537445,0.967391304347826,0.1,0.045454545454545456,0.06250000000000001,0.05
17,RNN,128 units,0.8865546218487395,0.9545454545454546,0.9251101321585903,0.9395973154362416,0.05555555555555555,0.09090909090909091,0.06896551724137931,0.05
18,RNN,64 units,0.4810924369747899,0.9404255319148936,0.486784140969163,0.6415094339622642,0.03319502074688797,0.36363636363636365,0.060836501901140684,0.05
19,RNN,32 units,0.8886554621848739,0.9525959367945824,0.9295154185022027,0.9409141583054628,0.030303030303030304,0.045454545454545456,0.03636363636363636,0.05
20,CNN,"32 filters, kernel size 7",0.8508403361344538,0.9548693586698337,0.8854625550660793,0.9188571428571427,0.05454545454545454,0.13636363636363635,0.07792207792207792,0.05
21,CNN,"32 filters, kernel size 5",0.9222689075630253,0.9562363238512035,0.9625550660792952,0.9593852908891328,0.10526315789473684,0.09090909090909091,0.0975609756097561,0.05
22,CNN,"32 filters, kernel size 3",0.9222689075630253,0.9522776572668112,0.9669603524229075,0.9595628415300546,0.0,0.0,0.0,0.05
23,CNN,"64 filters, kernel size 7",0.9117647058823529,0.9537444933920705,0.9537444933920705,0.9537444933920705,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.05
24,CNN,"64 filters, kernel size 5",0.9096638655462185,0.9536423841059603,0.9515418502202643,0.9525909592061742,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.05
25,CNN,"64 filters, kernel size 3",0.9390756302521008,0.9550321199143469,0.9823788546255506,0.9685124864277959,0.1111111111111111,0.045454545454545456,0.06451612903225805,0.05
26,CNN,"128 filters, kernel size 7",0.930672268907563,0.9566160520607375,0.9713656387665198,0.9639344262295082,0.13333333333333333,0.09090909090909091,0.10810810810810811,0.05
27,CNN,"128 filters, kernel size 5",0.9369747899159664,0.9549356223175965,0.9801762114537445,0.967391304347826,0.1,0.045454545454545456,0.06250000000000001,0.05
28,CNN,"128 filters, kernel size 3",0.9180672268907563,0.9540481400437637,0.960352422907489,0.9571899012074643,0.05263157894736842,0.045454545454545456,0.04878048780487805,0.05
29,CNN,"256 filters, kernel size 7",0.9180672268907563,0.9560439560439561,0.9581497797356828,0.9570957095709571,0.09523809523809523,0.09090909090909091,0.09302325581395349,0.05
30,CNN,"256 filters, kernel size 5",0.9285714285714286,0.9525862068965517,0.973568281938326,0.9629629629629629,0.0,0.0,0.0,0.05
31,CNN,"256 filters, kernel size 3",0.9222689075630253,0.9522776572668112,0.9669603524229075,0.9595628415300546,0.0,0.0,0.0,0.05
