,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1)
0,LSTM,250 layers,0.9217391304347826,0.9357798165137615,0.9807692307692307,0.9577464788732395,0.6666666666666666,0.36363636363636365,0.4705882352941177
1,LSTM,200 layers,0.9391304347826087,0.9532710280373832,0.9807692307692307,0.966824644549763,0.75,0.5454545454545454,0.631578947368421
2,LSTM,100 layers,0.9391304347826087,0.9801980198019802,0.9519230769230769,0.9658536585365853,0.6428571428571429,0.8181818181818182,0.7200000000000001
3,LSTM,50 layers,0.991304347826087,0.9904761904761905,1.0,0.9952153110047847,1.0,0.9090909090909091,0.9523809523809523
4,CNN with Attention,"32 filters, kernel size 7",0.9217391304347826,0.9203539823008849,1.0,0.9585253456221198,1.0,0.18181818181818182,0.3076923076923077
5,CNN with Attention,"32 filters, kernel size 5",0.9217391304347826,0.9203539823008849,1.0,0.9585253456221198,1.0,0.18181818181818182,0.3076923076923077
6,CNN with Attention,"32 filters, kernel size 3",0.9043478260869565,0.926605504587156,0.9711538461538461,0.9483568075117371,0.5,0.2727272727272727,0.3529411764705882
7,CNN with Attention,"64 filters, kernel size 7",0.9130434782608695,0.9196428571428571,0.9903846153846154,0.9537037037037036,0.6666666666666666,0.18181818181818182,0.28571428571428575
8,CNN with Attention,"64 filters, kernel size 5",0.9130434782608695,0.9122807017543859,1.0,0.9541284403669724,1.0,0.09090909090909091,0.16666666666666669
9,CNN with Attention,"64 filters, kernel size 3",0.9043478260869565,0.918918918918919,0.9807692307692307,0.9488372093023255,0.5,0.18181818181818182,0.26666666666666666
10,CNN with Attention,"128 filters, kernel size 7",0.8782608695652174,0.9017857142857143,0.9711538461538461,0.9351851851851851,0.0,0.0,0.0
11,CNN with Attention,"128 filters, kernel size 5",0.9130434782608695,0.9122807017543859,1.0,0.9541284403669724,1.0,0.09090909090909091,0.16666666666666669
12,CNN with Attention,"128 filters, kernel size 3",0.9304347826086956,0.9285714285714286,1.0,0.962962962962963,1.0,0.2727272727272727,0.42857142857142855
13,CNN with Attention,"256 filters, kernel size 7",0.8869565217391304,0.9026548672566371,0.9807692307692307,0.9400921658986174,0.0,0.0,0.0
14,CNN with Attention,"256 filters, kernel size 5",0.9043478260869565,0.9043478260869565,1.0,0.9497716894977168,0.0,0.0,0.0
15,CNN with Attention,"256 filters, kernel size 3",0.9130434782608695,0.9122807017543859,1.0,0.9541284403669724,1.0,0.09090909090909091,0.16666666666666669
16,RNN,200 units,0.8869565217391304,0.9174311926605505,0.9615384615384616,0.9389671361502349,0.3333333333333333,0.18181818181818182,0.23529411764705885
17,RNN,150 units,0.9391304347826087,0.9369369369369369,1.0,0.9674418604651163,1.0,0.36363636363636365,0.5333333333333333
18,RNN,100 units,0.9130434782608695,0.9351851851851852,0.9711538461538461,0.9528301886792453,0.5714285714285714,0.36363636363636365,0.4444444444444444
19,RNN,50 units,0.9130434782608695,0.9272727272727272,0.9807692307692307,0.9532710280373831,0.6,0.2727272727272727,0.37499999999999994
20,CNN,"32 filters, kernel size 7",0.9130434782608695,0.9351851851851852,0.9711538461538461,0.9528301886792453,0.5714285714285714,0.36363636363636365,0.4444444444444444
21,CNN,"32 filters, kernel size 5",0.9217391304347826,0.9203539823008849,1.0,0.9585253456221198,1.0,0.18181818181818182,0.3076923076923077
22,CNN,"32 filters, kernel size 3",0.9217391304347826,0.9439252336448598,0.9711538461538461,0.957345971563981,0.625,0.45454545454545453,0.5263157894736842
23,CNN,"64 filters, kernel size 7",0.8782608695652174,0.9090909090909091,0.9615384615384616,0.9345794392523366,0.2,0.09090909090909091,0.12500000000000003
24,CNN,"64 filters, kernel size 5",0.8869565217391304,0.9099099099099099,0.9711538461538461,0.9395348837209302,0.25,0.09090909090909091,0.13333333333333333
25,CNN,"64 filters, kernel size 3",0.8869565217391304,0.941747572815534,0.9326923076923077,0.9371980676328503,0.4166666666666667,0.45454545454545453,0.43478260869565216
26,CNN,"128 filters, kernel size 7",0.8956521739130435,0.9035087719298246,0.9903846153846154,0.9449541284403671,0.0,0.0,0.0
27,CNN,"128 filters, kernel size 5",0.9130434782608695,0.9122807017543859,1.0,0.9541284403669724,1.0,0.09090909090909091,0.16666666666666669
28,CNN,"128 filters, kernel size 3",0.8782608695652174,0.9245283018867925,0.9423076923076923,0.9333333333333333,0.3333333333333333,0.2727272727272727,0.3
29,CNN,"256 filters, kernel size 7",0.8608695652173913,0.9,0.9519230769230769,0.925233644859813,0.0,0.0,0.0
30,CNN,"256 filters, kernel size 5",0.9130434782608695,0.9122807017543859,1.0,0.9541284403669724,1.0,0.09090909090909091,0.16666666666666669
31,CNN,"256 filters, kernel size 3",0.9217391304347826,0.9279279279279279,0.9903846153846154,0.9581395348837211,0.75,0.2727272727272727,0.39999999999999997
